"","ID","Posixct","Depth","ODBA","VeDBA","Acou_qua","GPS_time","Lat","DistanceShore","Long","LOS","Seismik","Type","TrialNo","Exposure","Year","Click","Call","Buzz","Dist_Ship","Area","GunSize","temperatureCorrected","Dist_to_CPA","Time_to_CPA","Direction_cat","NoOfStrokes_20sec","Divecat","Target_depth","Dive_phase","GPS_time_chr","pos_org","time","ExpShip","ExpShipI","ExpShipT","x","y","horizontal_speed","px100","py100","nx100","ny100","DistanceShore100","px200","py200","nx200","ny200","DistanceShore200","px300","py300","nx300","ny300","DistanceShore300","Ishore100","Ishore200","Ishore300","AngleVelocities","theta100","theta200","theta300","VelocityPhase"
"181508","Asgeir",2018-08-26 01:11:07,0,0.4695203,0.3277461,1,"2018-08-26 01:10:13",70.4084,0.6215489,-27.9314,0,1,NA,NA,NA,2018,0,0,0,NA,"IF","B",3.723166,NA,NA,NA,8,"S",-4.1207,"surface","2018-08-26 01:10:13",1,50.4188888888889,0,0,0,465.145093937569,7811.68479630515,2.97300620752589,465.221758550888,7812.41204788749,-0.076664613318826,-0.727251582343342,0.731281291266435,465.232242151963,7812.51149683976,-0.0871482143942899,-0.826700534617885,0.831281291266857,465.242725753039,7812.61094579204,-0.0976318154698674,-0.926149486892427,0.931281291266515,1.36746285176829,1.20296223493256,1.07378942257074,-0.151575085043174,1.56868436015262,1.56868436015212,1.56868436015185,-0.107140968341197
"181617","Asgeir",2018-08-26 01:12:56,0,0.0628121,0.04857391,1,"2018-08-26 01:12:02",70.4083,0.6318005,-27.9302,0,1,NA,NA,NA,2018,0,0,0,NA,"IF","B",7.97089,NA,NA,NA,9,"S",-4.1207,"surface","2018-08-26 01:12:02",1,50.4491666666667,0,0,0,465.189826775819,7811.67295788466,1.52827703309815,465.267234002655,7812.40725400596,-0.0774072268359305,-0.734296121303487,0.738364864093711,465.27771760373,7812.50670295824,-0.0878908279113944,-0.833745073578939,0.838364864094158,465.288201204806,7812.60615191051,-0.0983744289869719,-0.933194025852572,0.938364864093826,1.35434396817815,1.1927980797245,1.06568355046594,0.0990999110921139,1.41710927510944,1.41710927510883,1.41710927510868,-0.258716053384371
"181744","Asgeir",2018-08-26 01:15:03,-0.00436,0.09813082,0.096635,1,"2018-08-26 01:14:09",70.4081,0.6509912,-27.9261,0,1,NA,NA,NA,2018,0,0,0,NA,"IF","B",7.110738,NA,NA,NA,7,"S",-4.1207,"surface","2018-08-26 01:14:09",1,50.4844444444444,0,0,0,465.342907963036,7811.64831401322,4.39517915198808,465.421202065931,7812.39102316877,-0.0782941028944037,-0.742709155543707,0.746824515048121,465.431685667006,7812.49047212104,-0.0887777039698676,-0.842158107819159,0.846824515048654,465.442169268082,7812.58992107332,-0.0992613050454452,-0.941607060092792,0.946824515048354,1.33900264366063,1.18088220431661,1.05616192241171,0.17523526331982,1.51620918620155,1.51620918620095,1.5162091862008,-0.159616142292257
"182823","Asgeir",2018-08-26 01:33:02,0,0.4471626,0.2893491,1,"2018-08-26 01:32:08",70.4084,0.698788,-27.8969,0,1,NA,NA,NA,2018,0,0,0,NA,"IF","B",3.447404,NA,NA,NA,5,"S",-3.9563,"surface","2018-08-26 01:32:08",1,50.7841666666667,0,0,0,466.436071674609,7811.66538965813,3.64770105953563,466.356501344266,7812.47107989307,0.0795703303429036,-0.805690234939902,0.809609901216529,466.346673113384,7812.57059575049,0.0893985612257779,-0.90520609235773,0.909609901216029,466.336844882501,7812.67011160791,0.0992267921087659,-1.00472194977647,1.00960990121642,1.23516275986421,1.09937237783266,0.990481569956034,-0.0303611049473218,1.48797422236124,1.48797422236128,1.48797422236128,0.0156191210275627
"182936","Asgeir",2018-08-26 01:34:55,0,0.546129,0.3536617,1,"2018-08-26 01:34:01",70.4084,0.7027994,-27.8962,0,1,NA,NA,NA,2018,0,0,0,NA,"IF","B",7.065186,NA,NA,NA,5,"S",-3.9563,"surface","2018-08-26 01:34:01",1,50.8155555555556,0,0,0,466.462265524656,7811.66500348084,0.83458502467841,466.382404406475,7812.47363809116,0.0798611181808724,-0.808634610317313,0.812568600919602,466.372576175592,7812.57315394858,0.0896893490637467,-0.90815046773514,0.912568600919101,466.362747944709,7812.67266980599,0.0995175799467347,-1.00766632515388,1.0125686009195,1.23066532335642,1.09580802910909,0.987587407995782,-0.2253226018065,1.45761311741383,1.45761311741388,1.45761311741389,-0.0147419839197591
"183057","Asgeir",2018-08-26 01:36:56,-19.04322,0.05537765,0.03399879,1,"2018-08-26 01:36:02",70.4083,0.72362,-27.8949,0,1,NA,NA,NA,2018,1,0,0,NA,"IF","B",6.860824,NA,NA,NA,10,"D",-454.8377,"Descent","2018-08-26 01:36:02",1,50.8491666666667,0,0,0,466.510747156446,7811.65313589698,1.48501505449768,466.429257007566,7812.47826527514,0.081490148879368,-0.825129378160455,0.829143615465678,466.419428776684,7812.57778113255,0.0913183797621855,-0.924645235578282,0.929143615465175,466.409600545801,7812.67729698997,0.101146610645173,-1.02416109299702,1.02914361546557,1.20606367985884,1.07625988421537,0.971681682684895,-0.062518867851778,1.23229051560735,1.23229051560746,1.23229051560746,-0.240064585726259
"184071","Asgeir",2018-08-26 01:53:50,0,0.2897885,0.1882648,1,"2018-08-26 01:52:56",70.4066,0.9272933,-27.8778,0,1,NA,NA,NA,2018,0,0,0,NA,"IF","B",3.780879,NA,NA,NA,5,"S",-4.2029,"surface","2018-08-26 01:52:56",1,51.1308333333333,0,0,0,467.147893621179,7811.4542384067,2.36971498767925,467.309590969559,7812.42972992841,-0.161697348379619,-0.975491521711774,0.988802175060589,467.294834989499,7812.54026082349,-0.146941368320483,-1.08602241678727,1.09591808794652,467.280079009439,7812.65079171857,-0.132185388260382,-1.19655331186277,1.20383254857115,1.01132463623346,0.91247695516528,0.830680314456455,-1.56827613355319,1.43247913300722,1.4026985123448,1.37823852735358,-0.302583453578037
"184261","Asgeir",2018-08-26 01:57:00,0,0.1996506,0.1360822,1,"2018-08-26 01:56:06",70.4058,1.013657,-27.8785,0,1,NA,NA,NA,2018,0,0,0,NA,"IF","B",7.134424,NA,NA,NA,3,"S",-4.2029,"surface","2018-08-26 01:56:06",1,51.1836111111111,0,0,0,467.120408634949,7811.36540682326,1.7618479966378,467.309590969559,7812.42972992841,-0.189182334609825,-1.06432310515265,1.0810058408215,467.294834989499,7812.54026082349,-0.17442635455069,-1.17485400022815,1.18773165109545,467.280079009439,7812.65079171857,-0.159670374490588,-1.28538489530365,1.29526404936011,0.925064381927905,0.841941021844196,0.772043353240619,0.540962386068019,-0.12415156120794,-0.152673493574901,-0.176476444493141,-1.87085958713122
"184389","Asgeir",2018-08-26 01:59:08,-1.9582,0.06794438,0.04208802,1,"2018-08-26 01:58:14",70.4049,1.116188,-27.8778,0,1,NA,NA,NA,2018,0,0,0,NA,"IF","B",6.469098,NA,NA,NA,7,"S",-4.2029,"surface","2018-08-26 01:58:14",1,51.2191666666667,0,0,0,467.145157270863,7811.26466742639,2.91754292150399,467.309590969559,7812.42972992841,-0.164433698695518,-1.16506250202201,1.17660914278467,467.294834989499,7812.54026082349,-0.149677718636383,-1.27559339709751,1.28434494360937,467.280079009439,7812.65079171857,-0.134921738576281,-1.38612429217301,1.39267527761951,0.849899906126268,0.778607028412257,0.71804247269277,-0.366758889443356,0.381110265072843,0.357704675120254,0.337930854339529,-1.3298972010632
"184574","Asgeir",2018-08-26 02:02:13,-1.40809,0.06430582,0.03997262,1,"2018-08-26 02:01:19",70.4022,1.414604,-27.8787,0,1,NA,NA,NA,2018,0,0,0,NA,"IF","B",6.046849,NA,NA,NA,11,"S",-4.2029,"surface","2018-08-26 02:01:19",1,51.2705555555556,0,0,0,467.107123195087,7810.96407068512,5.89608750567152,467.309590969559,7812.42972992841,-0.202467774471586,-1.46565924329298,1.47957771581949,467.294834989499,7812.54026082349,-0.187711794412451,-1.57619013836847,1.58732828049259,467.280079009439,7812.65079171857,-0.172955814352349,-1.68672103344397,1.69556526220036,0.675868519313386,0.629989405650652,0.589773818969541,0.37768869592662,0.0114125446109337,-0.00732594489752358,-0.0236772261170712,-1.69665609050656
"184685","Asgeir",2018-08-26 02:04:04,-1.28795,0.05605533,0.04135434,1,"2018-08-26 02:03:10",70.4006,1.596234,-27.8774,0,1,NA,NA,NA,2018,0,0,0,NA,"IF","B",5.916147,NA,NA,NA,8,"S",-4.2029,"surface","2018-08-26 02:03:10",1,51.3013888888889,0,0,0,467.15320974012,7810.78494843441,5.99857546286549,467.309590969559,7812.42972992841,-0.156381229438409,-1.64478149400929,1.6521989141614,467.294834989499,7812.54026082349,-0.141625249379274,-1.75531238908479,1.76101655146574,467.280079009439,7812.65079171857,-0.126869269319172,-1.86584328416029,1.87015159079248,0.60525399903653,0.567853833723295,0.534716011751886,0.669583419752861,0.346621193400967,0.332338318615006,0.319720104026058,-1.31896739457994
"186150","Asgeir",2018-08-26 02:28:29,0,0.1170462,0.06974885,1,"2018-08-26 02:27:35",70.3932,1.325725,-27.8475,0,1,NA,NA,NA,2018,0,0,0,NA,"IF","B",3.130122,NA,NA,NA,5,"S",-4.37995,"surface","2018-08-26 02:27:35",1,51.7083333333333,0,0,0,468.260997502081,7809.94387960652,3.41790038752658,469.233554992712,7808.83207935489,-0.972557490630663,1.11180025162685,1.47714856128263,469.304013869452,7808.73713331507,-1.0430163673708,1.20674629144196,1.59502970333229,469.374472746193,7808.64218727526,-1.11347524411133,1.30169233125707,1.71295944041365,0.676979977648076,0.626947572142907,0.583784984283408,1.05231329023688,-2.93887389856866,-2.93293001139161,-2.92780438440358,-0.649383974827079
"187494","Asgeir",2018-08-26 02:50:53,0,0.4983699,0.2993051,1,"2018-08-26 02:49:59",70.3954,1.289048,-27.8327,0,1,NA,NA,NA,2018,0,0,0,NA,"IF","B",3.064177,NA,NA,NA,5,"S",-3.89939,"surface","2018-08-26 02:49:59",1,52.0816666666667,0,0,0,468.818588207444,7810.18155289724,1.62356782710988,469.233554992712,7808.83207935489,-0.414966785268064,1.34947354235373,1.41183436506853,469.304013869452,7808.73713331507,-0.485425662008197,1.44441958216885,1.5238064190339,469.374472746193,7808.64218727526,-0.555884538748728,1.53936562198396,1.63665944489559,0.708298384528601,0.656251337118007,0.611000659372843,-1.28907020903559,-1.46619274311291,-1.49207827474666,-1.51440731745193,0.402929315409804
"187628","Asgeir",2018-08-26 02:53:07,0,0.1492639,0.08775839,1,"2018-08-26 02:52:13",70.3952,1.262782,-27.8322,0,1,NA,NA,NA,2018,0,0,0,NA,"IF","B",6.70194,NA,NA,NA,4,"S",-3.89939,"surface","2018-08-26 02:52:13",1,52.1188888888889,0,0,0,468.837005083134,7810.15899398686,0.782379720382458,469.233554992712,7808.83207935489,-0.396549909578255,1.32691463197352,1.38490226057002,469.304013869452,7808.73713331507,-0.467008786318388,1.42186067178864,1.49659111866862,469.374472746193,7808.64218727526,-0.537467663058919,1.51680671160375,1.60921536445567,0.722072617303985,0.668185175981537,0.621420862668844,0.528707857516959,-2.74733965363376,-2.77428549726654,-2.79747455519123,-0.886140893625783
"188975","Asgeir",2018-08-26 03:15:34,0,0.2207575,0.1376358,1,"2018-08-26 03:14:40",70.3933,0.9796956,-27.8164,0,1,NA,NA,NA,2018,0,0,0,NA,"IF","B",3.272389,NA,NA,NA,9,"S",-3.93733,"surface","2018-08-26 03:14:40",1,52.4930555555556,0,0,0,469.425784640652,7809.93909952686,1.6797384607285,469.508120028386,7808.85289159348,-0.0823353877337922,1.08620793337559,1.08932400625368,469.51567842123,7808.75317764913,-0.0898937805775972,1.18592187772447,1.18932400625373,469.523236814074,7808.65346370478,-0.0974521734218001,1.28563582207335,1.28932400625375,0.918000516154163,0.840813768781071,0.775600233261451,0.34401270650328,-2.00388544460675,-2.00388544460682,-2.00388544460718,-0.357433036108824
"189067","Asgeir",2018-08-26 03:17:06,0,0.3977501,0.2371437,1,"2018-08-26 03:16:12",70.3933,0.979436,-27.8161,0,1,NA,NA,NA,2018,0,0,0,NA,"IF","B",6.63879,NA,NA,NA,11,"S",-3.93733,"surface","2018-08-26 03:16:12",1,52.5186111111111,0,0,0,469.437019064889,7809.93894874813,0.439647495743989,469.519278907293,7808.85373744499,-0.0822598424034595,1.08521130313602,1.08832451691888,469.526837300136,7808.75402350064,-0.0898182352472077,1.1849252474849,1.18832451691892,469.534395692981,7808.65430955629,-0.0973766280914674,1.28463919183378,1.28832451691894,0.918843584293288,0.841520969871758,0.776201948241677,0.965481487073728,-1.65987273810353,-1.65987273810354,-1.65987273810394,-0.0134203296055441
"189182","Asgeir",2018-08-26 03:19:01,0,0.4087501,0.2552467,1,"2018-08-26 03:18:07",70.39363,1.015861,-27.81542,0,1,NA,NA,NA,2018,0,0,0,NA,"IF","B",6.534113,NA,NA,NA,9,"S",-3.93733,"surface","2018-08-26 03:18:07",1,52.5505555555556,0,0,0,469.462977151285,7809.97540667031,1.40102339894978,469.547836447289,7808.85590212825,-0.0848592960039696,1.11950454205817,1.12271613500817,469.555394840133,7808.7561881839,-0.0924176888477177,1.21921848640704,1.22271613500822,469.562953232977,7808.65647423955,-0.0999760816919775,1.31893243075592,1.32271613500823,0.890697095034376,0.817851315909296,0.756020111596945,0.000968014769162751,-0.694391251029811,-0.694391251029819,-0.694391251030211,0.952061157468184
"190282","Asgeir",2018-08-26 03:37:21,0,0.2730597,0.1809349,1,"2018-08-26 03:36:27",70.3968,1.38089,-27.8089,0,1,NA,NA,NA,2018,0,0,0,NA,"IF","B",3.493956,NA,NA,NA,6,"S",-4.14599,"surface","2018-08-26 03:36:27",1,52.8561111111111,0,0,0,469.711836566211,7810.3256447764,1.40612200487975,469.82167079197,7808.87665897991,-0.109834225758334,1.44898579649089,1.45314259299635,469.829229184814,7808.77694503556,-0.117392618602139,1.54869974083977,1.55314259299639,469.836787577658,7808.67723109121,-0.124951011446512,1.64841368518864,1.6531425929963,0.688163711407027,0.643855885808111,0.604908496240191,2.71246951297032,-0.693423236260605,-0.69342323626065,-0.693423236261033,0.953029172237347
"190377","Asgeir",2018-08-26 03:38:56,0,0.1600067,0.1286819,1,"2018-08-26 03:38:02",70.3964,1.328474,-27.8109,0,1,NA,NA,NA,2018,0,0,0,NA,"IF","B",7.306196,NA,NA,NA,6,"S",-4.14599,"surface","2018-08-26 03:38:02",1,52.8825,0,0,0,469.636358403978,7810.28203651214,3.30328959808664,469.743337175921,7808.87072123222,-0.106978771942636,1.41131527992002,1.41536400864982,469.750895568764,7808.77100728787,-0.114537164786384,1.5110292242689,1.51536400864986,469.758453961609,7808.67129334352,-0.122095557630757,1.61074316861777,1.6153640086498,0.706532025605162,0.659907450811746,0.61905551606034,0.10816269968945,2.01904627670972,2.01904627670971,2.01904627670931,-2.61768662197192
"190627","Asgeir",2018-08-26 03:43:06,0,0.2711379,0.227593,1,"2018-08-26 03:42:12",70.3942,1.083036,-27.8196,0,1,NA,NA,NA,2018,0,0,0,NA,"IF","B",6.861368,NA,NA,NA,6,"S",-4.14599,"surface","2018-08-26 03:42:12",1,52.9519444444444,0,0,0,469.307303329222,7810.04107342752,5.8730193076986,469.398001132442,7808.84454449739,-0.0906978032198822,1.19652893013244,1.19996148777856,469.405559525286,7808.74483055304,-0.0982561960636303,1.29624287448132,1.29996148777861,469.41311791813,7808.64511660869,-0.105814588907947,1.3959568188302,1.39996148777868,0.833360078789908,0.769253558202566,0.71430536391876,-0.179054284785575,2.12720897639917,2.12720897639916,2.12720897639875,-2.50952392228247
"191697","Asgeir",2018-08-26 04:00:56,0,0.7282225,0.4645162,1,"2018-08-26 04:00:02",70.3887,1.130209,-27.8521,0,1,NA,NA,NA,2018,0,0,0,NA,"IF","B",3.291938,NA,NA,NA,16,"S",-4.38627,"surface","2018-08-26 04:00:02",1,53.2491666666667,0,0,0,468.081706062927,7809.44447922152,4.58609590989776,468.495147324481,7808.21085453013,-0.41344126155451,1.23362469139647,1.30106247197383,468.52692452738,7808.11603781548,-0.445218464453205,1.32844140604084,1.40106247197393,468.558701730278,7808.02122110084,-0.476995667351048,1.4232581206852,1.50106247197371,0.768602600982648,0.713744047823307,0.666194791136925,-1.7476876935244,1.70043198024594,1.70043198024577,1.70043198024615,-2.68857820706804
"191816","Asgeir",2018-08-26 04:02:55,0,0.1617808,0.1230361,1,"2018-08-26 04:02:01",70.3896,1.206748,-27.8529,0,1,NA,NA,NA,2018,0,0,0,NA,"IF","B",7.196213,NA,NA,NA,7,"S",-4.38627,"surface","2018-08-26 04:02:01",1,53.2822222222222,0,0,0,468.053148481107,7809.54526067288,3.16888935648074,469.233554992712,7808.83207935489,-1.18040651160476,0.713181317993076,1.37912549282988,469.304013869452,7808.73713331507,-1.25086538834489,0.808127357808189,1.48920584413212,469.374472746193,7808.64218727526,-1.32132426508542,0.903073397623302,1.60044974147845,0.72509717585458,0.671498842111233,0.624824369102794,2.19365874615391,-0.751183829090833,-0.72107658509051,-0.695133844586988,1.84691940658714
"191936","Asgeir",2018-08-26 04:04:55,0,0.1527459,0.1022172,1,"2018-08-26 04:04:01",70.3886,1.228988,-27.8552,0,1,NA,NA,NA,2018,0,0,0,NA,"IF","B",6.918917,NA,NA,NA,6,"S",-4.38627,"surface","2018-08-26 04:04:01",1,53.3155555555556,0,0,0,467.965434921867,7809.43495771076,4.22780921211125,468.390719697253,7808.17585629262,-0.425284775386501,1.25910141814347,1.32898589960407,468.447292874478,7808.08934978689,-0.481857952611165,1.34560792387401,1.42928225738906,468.503866051701,7808.00284328116,-0.538431129834692,1.43211442960455,1.52998686957001,0.752453431069446,0.699651867103389,0.653600380427475,0.410960478021259,2.14404496235801,2.12591207032055,2.11016158638401,-2.24260715443853
"192061","Asgeir",2018-08-26 04:07:00,-0.97812,0.6268497,0.3632505,1,"2018-08-26 04:06:06",70.3882,1.213569,-27.8555,0,1,NA,NA,NA,2018,0,0,0,NA,"IF","B",6.477425,NA,NA,NA,7,"S",-4.38627,"surface","2018-08-26 04:06:06",1,53.3502777777778,0,0,0,467.953570576958,7809.39051068793,1.32489407227316,468.390719697253,7808.17585629262,-0.437149120295089,1.21465439530493,1.29092395337927,468.447292874478,7808.08934978689,-0.493722297519753,1.30116090103547,1.39168293711306,468.503866051701,7808.00284328116,-0.55029547474328,1.38766740676601,1.49279802428984,0.77463896876519,0.718554473387757,0.669882987335628,0.491063072705364,2.5352788949792,2.51807813705476,2.50320365710767,-1.83164667641728
"192355","Asgeir",2018-08-26 04:11:54,-0.61771,0.04884466,0.03391319,1,"2018-08-26 04:11:00",70.3851,0.8749911,-27.8532,0,1,NA,NA,NA,2018,0,0,0,NA,"IF","B",5.828082,NA,NA,NA,7,"S",-4.38627,"surface","2018-08-26 04:11:00",1,53.4319444444444,0,0,0,468.034872627342,7809.04361122182,4.36284980516048,468.390719697253,7808.17585629262,-0.355847069911079,0.867754929203329,0.937883657135028,468.447292874478,7808.08934978689,-0.412420247135742,0.954261434933869,1.0395697891193,468.503866051701,7808.00284328116,-0.468993424359269,1.04076794066441,1.14155715512061,1.06623032866861,0.961936380285901,0.87599643654666,0.315260055700189,2.98264150645294,2.96386229909521,2.9484339211829,-1.34058360371191
"192774","Asgeir",2018-08-26 04:18:53,0,0.2907768,0.2112009,1,"2018-08-26 04:17:59",70.3807,0.2948663,-27.845,0,1,NA,NA,NA,2018,0,0,0,NA,"IF","B",3.266872,NA,NA,NA,7,"S",-5.18931,"surface","2018-08-26 04:17:59",1,53.5483333333333,0,0,0,468.335251488628,7808.54866622433,4.97438269855326,468.453180620795,7808.19678966337,-0.117929132166921,0.351876560963319,0.371112374313918,468.484957823693,7808.10197294872,-0.149706335065503,0.446693275607686,0.471112374314023,468.516735026591,7808.00715623408,-0.181483537963629,0.541509990252052,0.571112374313785,2.69460160645065,2.12263581795337,1.75096888979431,-0.38579205809168,-2.91949866787719,-2.91949866787752,-2.91949866787697,-1.02532354801172
"193435","Asgeir",2018-08-26 04:29:54,0,0.4957913,0.3174308,1,"2018-08-26 04:29:00",70.3784,0.05446939,-27.8438,0,0,NA,NA,NA,2018,0,0,0,NA,"IF","B",6.889924,NA,NA,NA,12,"S",-4.29775,"surface","2018-08-26 04:29:00",1,53.7319444444444,0,0,0,468.376658519587,7808.29156254981,1.41830561209166,468.412940814882,7808.18330355512,-0.0362822952957345,0.108258994685457,0.114177120660104,468.447292874478,7808.08934978689,-0.0706343548912969,0.202212762917952,0.214194336007798,468.503866051701,7808.00284328116,-0.127207532114824,0.288719268648492,0.315500510800956,8.75832210707887,4.66865753146522,3.16956697617166,-2.34405919145179,2.97789458121073,2.96521596623971,2.88627024623327,-1.4111156061034
"193806","Asgeir",2018-08-26 04:36:05,0,0.4881805,0.3048926,1,"2018-08-26 04:35:11",70.3801,0.3648254,-27.8512,0,0,NA,NA,NA,2018,0,0,0,NA,"IF","B",3.398526,NA,NA,NA,8,"S",-4.48744,"surface","2018-08-26 04:35:11",1,53.835,0,0,0,468.101995256749,7808.48499806518,3.25981714323685,468.390719697253,7808.17585629262,-0.288724440504382,0.309141772558178,0.423001699860627,468.447292874478,7808.08934978689,-0.345297617729045,0.395648278288718,0.525136177502732,468.503866051701,7808.00284328116,-0.401870794952572,0.482154784019258,0.627672981407093,2.36405669369528,1.90426796484574,1.59318630819227,-0.231776462645724,0.205953088813858,0.239666278635647,0.262383939349919,2.5280105096244
"193924","Asgeir",2018-08-26 04:38:03,0,0.4678079,0.2757889,1,"2018-08-26 04:37:09",70.3808,0.4693805,-27.8531,0,0,NA,NA,NA,2018,0,0,0,NA,"IF","B",7.25939,NA,NA,NA,6,"S",-4.48744,"surface","2018-08-26 04:37:09",1,53.8677777777778,0,0,0,468.031893277101,7808.56405437562,3.22354739263724,468.390719697253,7808.17585629262,-0.35882642015207,0.388198082994677,0.528634232186956,468.447292874478,7808.08934978689,-0.415399597376734,0.474704588725217,0.630794159815648,468.503866051701,7808.00284328116,-0.47197277460026,0.561211094455757,0.733291342171784,1.89166712844722,1.58530319984613,1.36371445084611,2.51368555087717,-0.0206624800060204,0.00656825138812023,0.0261978875007158,2.29623404697867
"194515","Asgeir",2018-08-26 04:47:54,0,0.2119409,0.1547379,1,"2018-08-26 04:47:00",70.3784,0.2365959,-27.8523,0,0,NA,NA,NA,2018,0,0,0,NA,"IF","B",6.933434,NA,NA,NA,7,"S",-4.37363,"surface","2018-08-26 04:47:00",1,54.0319444444444,0,0,0,468.05811961813,7808.29600387,1.64059161012405,468.300653179934,7808.07639007588,-0.242533561804635,0.219613794115503,0.327189161139994,468.37477958466,7808.00926872218,-0.316659966530267,0.286735147815307,0.427189161140192,468.448905989385,7807.94214736848,-0.390786371255444,0.353856501514201,0.527189161139581,3.05633596331797,2.34088336260907,1.89685235151342,-0.593254604375052,2.40417163918459,2.40417163918476,2.40417163918417,-1.47326570932374
"194636","Asgeir",2018-08-26 04:49:55,-13.82034,0.04277579,0.03083689,1,"2018-08-26 04:49:01",70.3775,0.2014835,-27.8537,0,0,NA,NA,NA,2018,0,0,0,NA,"IF","B",5.900987,NA,NA,NA,5,"M",-83.84236,"Descent","2018-08-26 04:49:01",1,54.0655555555556,0,0,0,468.004245802985,7808.19637835376,3.36969324403024,468.226813215409,7807.99484387942,-0.22256741242353,0.201534474343134,0.300253888270563,468.300939620134,7807.92772252572,-0.296693817149162,0.268655828042938,0.400253888270749,468.37506602486,7807.86060117202,-0.370820221874339,0.335777181741832,0.500253888270161,3.33051473791036,2.49841420484479,1.99898496233167,-0.0623660694698902,1.81091703481018,1.81091703481021,1.81091703480949,-2.06652031369879
"196132","Asgeir",2018-08-26 05:14:51,-1.00341,0.1786521,0.1107633,1,"2018-08-26 05:13:57",70.377,0.1923269,-27.8546,0,1,NA,NA,NA,2018,0,0,0,NA,"IF","B",4.796432,NA,NA,NA,8,"S",-4.45583,"surface","2018-08-26 05:13:57",1,54.4811111111111,0,0,0,467.969733313586,7808.14109574987,0.156828959991052,468.183758721932,7807.94729604803,-0.214025408345776,0.193799701840362,0.288730323746662,468.257885126657,7807.88017469433,-0.288151813071352,0.260921055540166,0.388730323746841,468.332011531382,7807.81305334063,-0.362278217796529,0.32804240923906,0.488730323746267,3.46343947190465,2.57247747065713,2.04611817890631,-0.910422060055896,1.74855096534053,1.74855096534059,1.7485509653398,-2.12888638316868
"196596","Asgeir",2018-08-26 05:22:35,-1.16782,0.06616912,0.04853359,1,"2018-08-26 05:21:41",70.3763,0.4232367,-27.8724,0,1,NA,NA,NA,2018,0,0,0,NA,"IF","B",3.943507,NA,NA,NA,5,"S",-4.45583,"surface","2018-08-26 05:21:41",1,54.61,0,0,0,467.301512179491,7808.07250792184,5.21171318314552,467.472088018989,7807.59079307039,-0.170575839498724,0.481714851445759,0.511023791152725,467.503344887397,7807.49075937155,-0.201832707906362,0.581748550293014,0.615766041406018,467.534601755806,7807.3907256727,-0.233089576315251,0.681782249140269,0.720526047988265,1.95685605506601,1.62399342080741,1.38787487668494,0.0878645871715706,1.33275670983562,1.33913304389711,1.34365536122362,-3.03930844322458
"625207","Frederik",2018-08-26 10:46:55,-1.314134,0.1238474,0.09153424,1,"2018-08-26 10:46:01",70.2009,0.3981543,-26.2751,0,1,NA,NA,NA,2018,0,0,0,NA,"G","B",6.939591,NA,NA,NA,8,"S",-6.106968,"surface","2018-08-26 10:46:01",1,24.0155555555556,0,0,0,527.403258644737,7788.44034224152,5.96224295313923,527.391080490064,7787.91804638762,0.0121781546732791,0.522295853900687,0.522437811086664,527.388749465316,7787.81807355969,0.0145091794213386,0.622268681827336,0.622437811086936,527.386418440567,7787.71810073177,0.0168402041703075,0.722241509753076,0.722437811086126,1.914103418204,1.60658620377471,1.38420218966195,0.124506189428297,1.52856840225703,1.52856840225591,1.52856840225639,3.07605237004236
"625554","Frederik",2018-08-26 10:52:42,-2.364938,0.1086233,0.09573152,1,"2018-08-26 10:51:48",70.2007,0.3576888,-26.2876,0,1,NA,NA,NA,2018,0,0,0,NA,"G","B",5.954264,NA,NA,NA,9,"S",-18.61737,"surface","2018-08-26 10:51:48",1,24.1119444444444,0,0,0,526.931003343055,7788.41246296047,4.90800868141969,526.919731492986,7787.92903663567,0.0112718500685105,0.483426324801258,0.48355771746002,526.917400468238,7787.82906380775,0.01360287481657,0.583399152728816,0.583557717460773,526.915069443489,7787.72909097982,0.0159338995655389,0.683371980654556,0.683557717459751,2.06800546013968,1.71362655325901,1.46293425479302,0.00931633500991103,1.65307459168536,1.65307459168412,1.65307459168464,-3.08262674770893
"625842","Frederik",2018-08-26 10:57:30,-15.49415,0.02182898,0.01759019,1,"2018-08-26 10:56:36",70.2005,0.4470945,-26.298,0,1,NA,NA,NA,2018,0,0,0,NA,"G","B",3.212238,NA,NA,NA,8,"S",-18.61737,"surface","2018-08-26 10:56:36",1,24.1919444444444,0,0,0,526.538122395698,7788.38559439809,4.9224828345349,526.834767374714,7787.9310177086,-0.296644979016605,0.454576689498936,0.542805867886092,526.873810522009,7787.83008017635,-0.335688126310856,0.555514221746307,0.649062838797985,526.912853669305,7787.7291426441,-0.37473127360704,0.65645175399186,0.755878583330778,1.8422792736092,1.54068287417583,1.32296379610797,0.469001050300994,1.0608959066684,1.09551532288335,1.12037355321005,-3.07331041269902
